"GeneID","GSM4681806","GSM4681807","GSM4681808","GSM4681809","GSM4681810","GSM4681811","GSM4681812","GSM4681813","GSM4681814","GSM4681815","GSM4681816","GSM4681817","GSM4681818","GSM4681820"
389856,29,16,0,0,7,28,15,13,22,13,13,56,21,61
1184,49,52,2,0,17,10,13,10,13,37,17,82,30,91
693124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100422911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85417,1,2,0,0,0,2,1,0,2,0,0,8,0,6
139189,8,2,0,0,3,2,6,1,0,7,2,66,7,113
57477,0,3,0,3,3,3,2,0,1,0,1,2,2,6
9210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101926971,3,0,0,0,0,0,1,0,1,0,0,1,0,0
105373204,15,5,0,0,3,13,4,0,9,4,4,21,1,9
170685,2,1,0,0,0,0,1,0,0,2,0,5,0,0
340602,1,2,0,0,0,0,0,0,3,0,0,0,0,0
55190,21,0,0,0,4,1,5,3,14,5,3,4,0,10
102723426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23708,65,20,2,0,9,25,4,4,16,35,11,167,56,172
9500,351,212,62,44,154,207,87,107,122,169,104,496,146,410
401589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81557,7,2,4,2,3,79,0,2,7,11,16,44,7,33
101340250,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728239,6,2,4,2,3,81,0,3,6,9,17,42,7,34
100124541,0,0,0,0,0,1,0,0,0,0,0,0,0,0
105377209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102466880,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280659,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727866,100,38,23,17,28,69,37,31,41,59,17,135,37,77
29057,91,31,24,16,26,66,31,29,36,53,19,116,29,69
54328,3,4,0,0,0,0,0,0,2,0,1,0,0,0
64061,299,193,15,6,118,1319,942,459,2303,1008,1519,374,203,267
102723508,24,24,5,0,15,17,13,3,6,12,14,16,11,16
8242,1068,815,179,157,457,702,481,226,1151,581,838,1334,467,1091
102465539,0,1,0,0,0,0,1,0,1,1,0,0,0,0
102466759,2,0,0,0,1,1,2,0,3,2,1,0,1,1
23096,98,151,146,32,91,88,60,21,70,75,60,130,50,158
8243,765,597,40,15,265,143,185,79,289,226,235,1291,382,1392
102465516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158787,7,0,0,0,8,6,2,1,1,3,0,10,1,3
3028,359,315,507,316,206,348,188,149,204,273,151,681,319,512
10075,1098,1275,159,60,847,713,657,207,1120,795,868,1622,659,1938
407054,0,0,0,0,0,0,0,0,0,0,0,1,0,0
406889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23133,405,298,81,12,190,241,159,57,274,240,263,621,212,588
54954,64,32,17,9,30,47,34,9,40,62,38,61,15,85
65267,2,0,0,0,1,1,0,0,0,1,0,3,0,2
90121,438,205,200,150,172,607,466,203,561,439,676,663,299,473
2245,29,16,3,2,5,27,20,11,27,18,47,49,16,51
54552,344,254,37,9,138,189,117,69,123,185,139,684,259,716
107985712,0,0,0,0,0,1,0,0,0,1,0,2,0,0
347365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10916,569,274,222,156,255,249,89,161,190,271,293,1122,459,1024
677799,4,0,0,0,0,1,1,0,2,0,0,0,2,0
7216,11,1,0,0,7,1,0,0,2,6,3,15,3,14
109616961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5207,6,3,3,0,2,1,3,0,2,4,1,8,0,5
27301,116,114,92,75,74,65,41,36,42,66,65,298,103,317
212,4440,5616,7189,10283,17091,2266,13141,5816,5235,1916,2456,894,4654,915
389860,188,287,342,383,568,104,451,175,190,99,117,42,144,40
203569,0,2,2,0,4,3,2,1,3,3,2,1,1,1
90736,55,25,37,23,34,39,27,38,46,37,17,69,68,77
100463488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106635544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90737,0,0,0,0,0,1,1,0,0,2,0,1,0,4
139793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100421746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100847061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100616155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28986,128,35,36,30,25,83,37,33,49,80,31,258,76,174
158880,6,4,1,0,3,1,4,2,2,5,1,24,10,25
101928692,2,2,1,0,0,1,0,1,1,0,0,1,2,5
139628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10325,119,49,5,6,14,63,23,24,20,61,40,148,44,89
11279,75,33,6,3,8,36,13,9,34,60,10,95,19,80
29978,597,319,50,7,145,685,320,176,499,350,555,954,401,927
550643,155,130,76,54,50,139,69,83,101,162,182,261,115,219
442454,8,2,9,0,3,4,4,4,2,4,9,6,5,5
169981,35,5,0,0,3,22,4,8,13,22,16,89,26,86
474343,35,15,21,6,6,44,24,11,18,34,34,80,38,54
158584,32,12,2,2,9,49,24,7,18,44,53,49,14,33
54466,5,6,2,0,3,7,2,3,7,5,7,15,5,16
158586,204,113,5,6,45,235,119,67,250,270,180,197,42,153
107985708,2,1,0,0,0,2,0,0,0,0,1,0,0,0
286430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7789,84,47,4,10,13,89,57,33,70,63,60,111,38,87
105377211,3,1,0,0,0,2,2,0,1,2,0,1,1,1
105377212,4,1,0,0,0,3,2,0,1,4,1,2,1,0
112268310,0,0,0,0,0,2,0,0,0,0,0,0,0,1
139886,43,16,2,0,11,9,19,11,36,41,10,76,31,69
92249,118,74,33,27,61,125,33,44,51,71,72,148,51,161
23229,195,88,0,8,48,88,62,48,37,93,37,295,70,354
100874355,0,0,0,0,0,0,0,1,0,0,1,1,0,0
100302115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139285,59,52,7,0,24,11,8,8,13,41,3,78,20,98
142689,7,0,0,0,1,0,0,0,0,3,0,4,0,2
55613,12,6,0,0,5,9,6,1,4,8,4,15,6,17
112268307,3,0,0,0,0,0,2,2,0,0,0,4,0,4
105373239,2,1,0,0,1,2,0,0,6,3,1,2,1,2
55906,59,28,6,5,11,44,14,13,28,42,15,72,20,56
340554,33,10,0,0,5,45,25,12,26,41,22,32,8,28
81887,343,140,119,77,147,253,197,119,203,237,250,474,226,401
83957,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4478,21301,18256,4146,1072,9719,9946,7650,3255,8444,8080,9592,20415,9512,21012
107985679,7,1,0,1,0,0,2,0,0,2,1,1,0,5
407008,295,251,409,110,107,57,34,46,10,23,67,217,157,168
11326,34,36,36,8,21,27,6,6,10,17,33,53,22,50
9843,2,1,0,0,0,0,2,0,0,0,0,0,0,1
60401,1,0,0,0,0,2,0,0,0,0,0,2,1,4
105373240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,2,5,0,0,2,0,1,1,0,1,0,4,0,3
105373241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4983,4,1,1,0,3,13,1,1,4,3,3,17,2,35
286451,171,89,58,31,67,102,93,76,83,106,120,248,168,291
9754,49,75,47,17,33,22,21,4,52,63,75,92,21,135
1947,69,87,64,23,46,44,36,32,23,46,11,155,39,161
102723911,0,0,0,0,0,1,0,0,0,0,0,1,0,0
105373242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64219,144,47,28,6,50,222,119,71,171,107,167,293,88,244
100996279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27112,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1896,28,4,0,1,6,40,26,17,48,64,15,63,9,40
100500887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158835,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3476,1012,273,100,23,178,1200,564,410,792,762,1088,1150,688,1083
107985683,0,2,0,0,0,1,1,0,0,1,1,0,0,0
347516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5030,1,2,0,0,0,0,0,0,0,0,0,1,0,0
407,10,4,0,0,0,0,2,0,1,3,1,3,3,3
347517,8,2,0,0,0,9,1,0,4,3,2,8,4,5
51248,52,46,43,27,22,42,26,16,29,38,47,158,77,132
24137,5,1,0,0,0,2,1,0,1,4,1,9,8,11
54857,0,0,0,0,0,1,0,0,0,0,0,2,0,2
105373244,0,0,0,0,0,0,0,0,0,0,0,2,0,1
1741,110,34,1,0,22,80,82,30,106,102,129,155,87,149
100873930,0,0,0,0,0,2,0,0,1,1,0,1,0,1
56159,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109617015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84889,2,0,0,0,0,0,0,0,0,0,3,0,0,0
29934,229,189,234,105,97,234,185,68,177,190,184,390,167,294
4303,917,1017,771,478,1173,555,1015,540,466,590,693,571,557,489
158830,103,53,19,6,41,88,70,67,105,87,176,60,46,57
3561,5295,5390,3255,1737,3582,2552,980,1159,866,1725,1129,5283,3639,5697
9968,470,563,164,62,314,113,112,104,179,190,276,846,376,825
54413,57,52,4,1,27,42,45,16,51,41,86,48,39,53
107985688,24,11,9,7,8,3,5,6,1,12,6,50,49,46
2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9203,149,138,56,60,92,82,61,43,95,100,94,287,82,292
105373247,4,4,3,1,0,0,1,1,2,1,1,3,2,3
4841,2495,1344,262,69,560,1985,1165,749,1846,1791,1881,3693,1549,3742
26548,4,1,0,0,1,1,1,2,5,1,2,2,1,3
6872,577,327,20,6,157,313,235,98,288,288,333,935,243,826
27160,1,0,0,2,0,0,0,0,0,0,0,0,0,1
8473,2509,1079,37,56,486,1081,795,307,997,1402,713,2934,720,2622
93953,35,21,0,0,7,8,5,9,10,8,20,36,16,24
2833,80,90,48,45,42,153,30,25,148,145,163,390,111,320
100129291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101059915,0,0,0,0,0,0,0,2,0,0,0,0,0,0
441501,9,1,1,0,1,6,0,1,0,2,2,10,3,7
100130361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100132994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100132741,9,1,1,0,1,6,0,1,0,2,2,11,3,8
340527,1404,975,79,18,331,137,66,104,37,210,55,1073,867,1347
441502,0,1,1,0,0,0,0,3,0,2,1,0,1,0
340526,42,42,12,6,19,39,25,10,61,32,35,66,30,83
392490,45,31,2,0,14,10,13,6,7,16,5,31,35,43
5303,108,57,38,15,30,79,34,19,19,31,12,218,59,125
54821,14,2,1,0,5,3,0,0,15,4,1,5,2,12
6191,20623,9917,6454,5516,8465,24440,11253,7655,21894,11332,14141,16684,8729,14892
4435,3,0,0,0,1,0,1,0,0,1,2,0,2,1
105373250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55869,88,34,10,1,20,54,24,23,34,54,34,131,56,107
5255,3,0,0,0,0,1,0,0,3,4,1,0,0,0
101928259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728656,5,3,3,1,1,8,4,2,2,3,7,8,1,7
653687,14,15,2,4,4,23,6,13,9,9,3,17,5,21
100132304,0,1,0,0,0,0,0,0,1,0,3,2,0,1
105373251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63947,7,3,2,1,2,6,5,3,2,3,5,7,1,7
109729126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100129407,0,1,0,0,0,0,0,0,0,0,3,2,0,1
203429,13,15,2,4,5,25,6,14,8,9,3,15,5,22
101928345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645996,1,0,0,0,0,0,2,0,0,0,0,0,0,0
4674,57,3,0,0,3,17,11,4,22,19,21,69,31,72
1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139201,1,0,0,0,0,3,0,0,0,1,0,6,0,7
53344,131,33,4,3,13,51,36,9,36,50,45,161,40,166
9383,1525,704,0,13,232,0,0,0,763,0,0,0,0,0
7503,3292,1900,0,41,653,0,0,0,1671,0,0,0,0,0
554203,117,33,29,24,16,78,35,45,49,68,61,81,33,71
100302692,21,11,5,1,0,3,6,0,2,9,7,16,7,24
693122,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100126317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100500807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664614,0,0,0,0,1,0,0,0,0,0,0,0,1,0
442919,0,0,0,0,1,0,0,0,0,0,0,0,0,0
389874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6567,3,0,0,0,2,0,0,0,1,0,0,6,0,1
51132,912,419,23,15,115,959,668,281,999,865,990,713,353,839
340533,5,1,0,0,0,1,1,0,2,3,1,4,0,7
22,179,49,4,0,28,125,71,41,93,116,200,340,124,303
139596,133,58,4,1,26,124,69,31,115,109,124,172,62,168
646127,11,9,0,0,2,3,1,0,4,7,7,11,1,3
158866,1,1,0,0,0,0,0,0,2,2,0,3,0,0
107985664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286495,2,1,0,0,0,1,0,2,2,3,1,15,3,14
139599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985665,1,0,0,0,0,0,0,0,0,1,0,3,0,3
51260,97,41,1,0,16,110,71,53,111,147,99,272,91,201
57692,91,55,13,3,42,56,39,12,41,53,38,115,44,81
101928469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373254,0,1,0,0,0,0,0,0,0,0,0,2,0,0
8823,0,0,0,0,0,0,0,0,0,0,0,0,0,1
546,693,418,4,11,135,255,187,99,233,341,224,948,353,1119
84061,779,374,28,7,175,380,370,173,577,361,585,897,318,977
1349,558,266,211,33,132,775,300,245,363,512,515,776,450,743
538,148,104,6,1,18,53,53,9,44,78,82,319,120,314
441531,16,10,14,5,9,3,7,7,15,11,6,31,6,14
5230,6921,4422,3195,898,2143,7381,4461,1906,4718,3531,6972,6281,2829,5600
51616,108,53,0,0,23,94,115,29,155,99,158,177,89,166
107985669,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10800,390,135,11,2,34,58,31,32,29,193,34,503,264,614
107985670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,2,0,0,0,0,0,0,0,0,0,0,2,0,2
100422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27334,582,179,11,3,77,488,265,207,504,485,710,960,249,995
107985690,39,14,2,3,13,29,11,7,19,30,12,48,6,58
84636,322,61,4,1,43,210,133,60,222,350,171,554,144,597
9452,529,187,167,93,237,818,571,293,515,556,296,692,393,634
105373282,3,7,0,0,0,0,0,0,0,1,0,0,0,1
50945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101060146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254065,561,440,27,8,137,283,330,77,266,284,392,461,260,574
105373283,3,1,0,0,1,2,0,0,0,1,8,5,9,2
79366,36,9,0,1,2,11,7,6,2,19,11,26,12,36
6451,2843,710,74,18,244,1437,1301,622,1135,1642,1229,3075,1122,3506
105373284,5,0,0,0,0,0,0,0,1,1,0,0,0,1
105373285,0,0,0,0,0,0,0,0,0,1,0,0,0,0
105373286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27330,2,0,0,0,0,3,0,0,1,0,0,2,0,0
100302191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139324,17,1,0,0,0,11,13,5,3,18,4,23,3,12
100131816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139322,29,19,0,1,6,34,27,9,37,34,55,78,20,108
340562,5,2,0,0,1,4,1,3,4,6,4,14,5,17
101928128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7552,13,4,0,0,6,5,13,11,17,11,13,14,4,32
79983,8,3,0,0,0,6,3,6,0,6,2,1,2,7
100302171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,138,50,2,0,11,21,13,10,18,64,19,212,48,256
494323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117154,0,0,0,0,0,0,0,0,0,0,0,0,0,2
112267875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56062,0,0,0,0,0,1,0,0,0,2,1,2,1,6
107985713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102724150,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102724167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140886,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105373293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27328,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4675,25,2,0,0,0,24,13,4,20,18,13,68,12,61
286499,0,0,0,0,0,0,0,0,0,0,2,1,0,0
107985704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985647,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100313772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,221,128,0,0,37,207,188,78,270,222,223,235,163,321
29935,0,2,0,0,0,4,2,1,2,0,1,1,1,1
10824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57526,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7105,7,1,0,0,0,5,1,4,1,1,2,5,4,1
27286,0,2,1,0,0,0,0,1,0,0,0,3,2,8
94121,2,6,6,1,1,3,2,2,2,0,0,18,5,28
1478,29,16,4,2,12,34,22,12,21,43,26,173,55,176
27035,0,0,0,0,0,0,0,0,0,0,0,1,0,2
402415,10,4,0,0,2,12,1,6,6,2,1,38,2,35
392509,1,4,0,0,2,0,0,0,1,2,1,2,1,2
79979,452,187,51,15,91,239,137,96,154,240,130,421,130,401
59353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,1,1,4,0,0,3,1,2,0,3,0,13,7,20
1821,0,3,0,0,3,0,0,0,0,0,0,3,0,0
54457,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1678,20,12,6,7,12,14,4,9,5,10,14,61,8,42
695,831,362,58,20,166,370,179,139,295,308,265,1517,514,1593
100529097,3091,1390,756,369,744,4431,2324,1113,2553,1957,3535,2861,1751,2699
6173,1638,901,660,352,555,3175,1287,808,1559,1311,1652,1787,1100,1717
2717,266,211,139,46,113,145,177,134,159,173,276,298,130,271
3188,1457,490,96,18,190,1259,1041,306,997,648,1889,1078,657,987
100131755,47,14,1,1,23,52,25,17,41,53,25,50,4,43
51309,17,3,0,2,0,11,1,2,14,11,33,26,6,12
54470,110,61,53,65,55,160,95,73,109,113,83,251,91,253
51566,119,74,7,0,33,49,75,31,75,93,90,415,126,410
9823,15,8,0,0,4,6,5,1,1,8,3,51,14,43
55998,1,0,0,0,1,0,0,0,0,0,0,0,0,2
84460,164,66,0,4,24,117,59,32,61,120,34,150,33,149
140597,2,1,0,0,0,15,2,3,6,2,22,0,1,4
158931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340542,12,2,1,2,3,46,12,18,34,19,34,14,12,9
100996631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100996648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11013,0,1,3,0,1,0,0,0,0,0,1,1,7,0
55999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64860,74,12,0,0,9,75,27,11,52,81,52,102,49,119
100528062,30,11,6,0,6,23,14,4,16,31,26,52,13,42
9737,161,67,1,2,44,207,144,44,142,153,128,181,49,190
114928,9,2,1,0,1,4,3,1,2,5,12,13,3,10
80823,7,3,0,0,0,2,4,1,2,5,4,13,5,10
100287765,6,3,0,0,2,6,3,0,1,6,6,13,1,8
282808,3,0,0,0,0,0,0,0,0,0,0,0,0,0
55859,0,1,0,0,1,4,11,6,17,9,24,19,6,0
56000,2,1,0,0,0,0,0,1,2,0,2,0,1,3
56271,197,53,17,0,32,436,255,151,275,242,205,330,124,211
90843,167,27,20,8,25,133,88,36,111,104,99,365,86,318
340543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84707,90,29,13,31,25,196,103,88,169,129,119,138,42,97
56849,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51186,6,3,0,0,1,0,2,6,5,6,2,21,3,14
27018,101,81,168,112,112,126,54,76,56,106,79,302,98,208
100506901,0,1,0,0,0,1,0,0,0,0,0,1,0,4
142684,0,1,0,0,0,1,0,0,0,0,0,1,0,3
105373300,0,1,0,0,0,0,0,0,0,1,0,0,0,0
79921,63,8,0,1,16,84,61,17,46,63,67,176,40,100
105373302,3,1,1,0,0,1,1,2,3,2,2,12,8,6
85012,59,15,6,7,18,115,59,28,59,57,115,87,43,84
9338,35,10,2,0,2,29,16,19,13,25,34,87,25,69
9643,453,177,44,16,65,825,474,238,681,519,645,669,291,544
340544,11,4,0,0,2,12,8,3,9,11,11,20,3,14
441509,0,0,0,0,0,0,0,0,0,0,2,0,0,3
203562,0,0,0,0,1,0,0,0,0,0,0,0,0,1
107985661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51209,5,1,0,1,0,1,0,2,0,2,0,8,0,13
5354,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100128594,3,1,0,2,0,0,0,0,0,5,1,7,2,1
286527,6,2,1,1,2,7,5,6,4,13,4,26,9,9
767811,4,2,0,0,0,3,2,1,2,2,6,2,3,8
107987334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100101478,4,1,0,0,0,4,1,1,4,5,15,5,6,10
401612,72,37,28,8,23,70,40,20,45,53,57,116,50,112
644353,91,23,3,0,12,55,17,11,37,45,42,150,59,142
286437,47,21,0,0,3,23,16,5,20,29,16,55,30,49
139231,627,309,27,11,147,417,354,108,486,482,437,664,245,744
80712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985680,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55086,26,5,0,1,5,28,7,8,13,27,25,52,15,54
100616144,0,0,0,0,0,1,1,0,0,0,0,0,0,1
79589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54885,1,1,0,0,0,0,0,0,1,2,0,18,0,24
92129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9075,8,0,0,0,0,1,2,0,6,3,5,0,0,0
79710,47,15,0,0,4,25,24,5,41,39,35,79,34,79
55285,147,44,2,0,22,51,23,28,40,48,68,217,60,200
54830,2,0,0,0,0,1,2,1,0,7,3,9,1,0
139212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100874122,1,1,0,0,1,0,1,0,0,0,0,0,0,0
84443,24,34,7,8,35,9,5,4,5,5,3,33,28,46
5631,371,193,111,55,152,531,272,158,354,393,385,658,249,632
1831,10099,10933,7415,3248,3837,44454,21739,7382,20670,14421,19956,6746,15832,6089
392517,0,0,0,0,0,1,1,1,1,0,0,1,0,2
11043,59,39,0,4,21,89,78,21,63,84,68,79,17,107
101928335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112267910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340547,90,30,0,0,3,40,24,18,34,59,79,155,48,141
5716,203,62,41,18,52,134,88,41,172,146,190,435,175,336
115201,100,19,2,0,5,54,38,28,41,49,60,163,68,176
1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55916,148,30,5,1,14,93,61,42,55,95,46,217,58,204
23630,4,5,2,4,1,1,0,0,2,3,1,3,9,6
2182,1321,650,73,13,95,405,439,104,583,368,1274,1208,547,1338
105373311,29,32,10,0,2,14,13,2,21,17,24,17,9,19
